city,date,rate,state
Delhi,1/10/2019,68.97,Delhi
Delhi,1/11/2019,69.16,Delhi
Delhi,1/14/2019,70.22,Delhi
Delhi,1/16/2019,70.42,Delhi
Delhi,1/17/2019,70.56,Delhi
Delhi,1/18/2019,70.64,Delhi
Delhi,1/21/2019,71.23,Delhi
Delhi,1/22/2019,71.36,Delhi
Delhi,1/29/2019,71.28,Delhi
Delhi,1/31/2019,71.18,Delhi
Delhi,2/1/2019,70.94,Delhi
Delhi,2/5/2019,70.44,Delhi
Delhi,2/8/2019,70.38,Delhi
Delhi,2/11/2019,70.33,Delhi
Delhi,2/14/2019,70.39,Delhi
Delhi,2/15/2019,70.46,Delhi
Delhi,2/18/2019,70.91,Delhi
Delhi,2/19/2019,71,Delhi
Delhi,2/22/2019,71.29,Delhi
Delhi,2/25/2019,71.57,Delhi
Delhi,2/26/2019,71.66,Delhi
Delhi,2/28/2019,71.73,Delhi
Delhi,3/1/2019,71.84,Delhi
Delhi,3/4/2019,72.2,Delhi
Delhi,3/5/2019,72.27,Delhi
Delhi,3/11/2019,72.49,Delhi
Delhi,3/12/2019,72.44,Delhi
Delhi,3/14/2019,72.51,Delhi
Delhi,3/15/2019,72.58,Delhi
Delhi,3/18/2019,72.81,Delhi
Delhi,3/21/2019,72.74,Delhi
Delhi,3/22/2019,72.79,Delhi
Delhi,3/23/2019,72.84,Delhi
Delhi,3/24/2019,72.89,Delhi
Delhi,3/28/2019,72.84,Delhi
Delhi,4/1/2019,72.92,Delhi
Delhi,4/5/2019,72.97,Delhi
Delhi,4/8/2019,72.91,Delhi
Delhi,4/9/2019,72.86,Delhi
Delhi,4/12/2019,72.92,Delhi
Delhi,4/15/2019,73.04,Delhi
Delhi,4/16/2019,72.99,Delhi
Delhi,4/20/2019,73.06,Delhi
Delhi,4/22/2019,73.01,Delhi
Delhi,4/25/2019,73.08,Delhi
Delhi,4/27/2019,73.14,Delhi
Delhi,4/30/2019,73.19,Delhi
Delhi,5/2/2019,73.13,Delhi
Delhi,5/5/2019,73.07,Delhi
Delhi,5/6/2019,73,Delhi
Delhi,5/9/2019,72.84,Delhi
Delhi,5/10/2019,72.63,Delhi
Delhi,5/11/2019,72.15,Delhi
Delhi,5/12/2019,71.73,Delhi
Delhi,5/13/2019,71.43,Delhi
Delhi,5/14/2019,71.18,Delhi
Delhi,5/17/2019,71.1,Delhi
Delhi,5/18/2019,71.03,Delhi
Delhi,5/20/2019,71.12,Delhi
Delhi,5/21/2019,71.17,Delhi
Delhi,5/23/2019,71.25,Delhi
Delhi,5/24/2019,71.39,Delhi
Delhi,5/25/2019,71.53,Delhi
Delhi,5/26/2019,71.67,Delhi
Delhi,5/27/2019,71.77,Delhi
Delhi,5/28/2019,71.86,Delhi
Delhi,5/30/2019,71.8,Delhi
Delhi,5/31/2019,71.73,Delhi
Delhi,6/1/2019,71.65,Delhi
Delhi,6/2/2019,71.53,Delhi
Delhi,6/3/2019,71.33,Delhi
Delhi,6/4/2019,71.26,Delhi
Delhi,6/6/2019,71.1,Delhi
Delhi,6/7/2019,70.97,Delhi
Delhi,6/10/2019,70.46,Delhi
Delhi,6/13/2019,70.38,Delhi
Delhi,6/14/2019,70.21,Delhi
Delhi,6/15/2019,70.02,Delhi
Delhi,6/16/2019,69.96,Delhi
Delhi,6/24/2019,70.08,Delhi
Delhi,6/27/2019,70.15,Delhi
Delhi,6/28/2019,70.2,Delhi
Delhi,6/29/2019,70.31,Delhi
Delhi,6/30/2019,70.4,Delhi
Delhi,7/1/2019,70.5,Delhi
Delhi,7/2/2019,70.57,Delhi
Delhi,7/6/2019,73.01,Delhi
Delhi,7/9/2019,72.96,Delhi
Delhi,7/13/2019,73.05,Delhi
Delhi,7/14/2019,73.14,Delhi
Delhi,7/15/2019,73.27,Delhi
Delhi,7/16/2019,73.33,Delhi
Delhi,7/18/2019,73.41,Delhi
Delhi,7/23/2019,73.47,Delhi
Delhi,7/25/2019,73.41,Delhi
Delhi,7/26/2019,73.35,Delhi
Delhi,7/27/2019,73.3,Delhi
Delhi,7/28/2019,73.2,Delhi
Delhi,7/29/2019,73.05,Delhi
Delhi,7/30/2019,72.92,Delhi
Delhi,8/1/2019,72.86,Delhi
Delhi,8/2/2019,72.69,Delhi
Delhi,8/3/2019,72.62,Delhi
Delhi,8/4/2019,72.52,Delhi
Delhi,8/5/2019,72.37,Delhi
Delhi,8/6/2019,72.28,Delhi
Delhi,8/8/2019,72.23,Delhi
Delhi,8/9/2019,72.08,Delhi
Delhi,8/11/2019,71.99,Delhi
Delhi,8/18/2019,71.91,Delhi
Delhi,8/19/2019,71.84,Delhi
Delhi,8/24/2019,71.92,Delhi
Delhi,8/25/2019,71.99,Delhi
Delhi,8/26/2019,72.07,Delhi
Delhi,8/27/2019,72.07,Delhi
Delhi,8/29/2019,72.01,Delhi
Delhi,9/5/2019,71.99,Delhi
Delhi,9/6/2019,71.9,Delhi
Delhi,9/7/2019,71.81,Delhi
Delhi,9/8/2019,71.75,Delhi
Delhi,9/10/2019,71.8,Delhi
Delhi,9/12/2019,71.86,Delhi
Delhi,9/13/2019,71.93,Delhi
Delhi,9/14/2019,72.01,Delhi
Delhi,9/15/2019,72.07,Delhi
Delhi,9/17/2019,72.21,Delhi
Delhi,9/18/2019,72.46,Delhi
Delhi,9/19/2019,72.75,Delhi
Delhi,9/20/2019,73.1,Delhi
Delhi,9/21/2019,73.39,Delhi
Delhi,9/22/2019,73.66,Delhi
Delhi,9/23/2019,73.95,Delhi
Delhi,9/24/2019,74.17,Delhi
Delhi,9/26/2019,74.23,Delhi
Delhi,9/27/2019,74.38,Delhi
Delhi,9/30/2019,74.46,Delhi
Delhi,10/1/2019,74.67,Delhi
Delhi,10/3/2019,74.57,Delhi
Delhi,10/4/2019,74.39,Delhi
Delhi,10/5/2019,74.1,Delhi
Delhi,10/7/2019,73.82,Delhi
Delhi,10/8/2019,73.65,Delhi
Delhi,10/10/2019,73.6,Delhi
Delhi,10/11/2019,73.48,Delhi
Delhi,10/12/2019,73.38,Delhi
Delhi,10/15/2019,73.33,Delhi
Delhi,10/22/2019,73.28,Delhi
Delhi,10/24/2019,73.23,Delhi
Delhi,10/25/2019,73.12,Delhi
Delhi,10/26/2019,73.04,Delhi
Delhi,10/29/2019,72.98,Delhi
Delhi,11/1/2019,72.86,Delhi
Delhi,11/2/2019,72.79,Delhi
Delhi,11/3/2019,72.74,Delhi
Delhi,11/4/2019,72.65,Delhi
Delhi,11/5/2019,72.6,Delhi
Delhi,11/8/2019,72.7,Delhi
Delhi,11/9/2019,72.85,Delhi
Delhi,11/10/2019,73.05,Delhi
Delhi,11/11/2019,73.2,Delhi
Delhi,11/13/2019,73.3,Delhi
Delhi,11/14/2019,73.45,Delhi
Delhi,11/15/2019,73.63,Delhi
Delhi,11/16/2019,73.77,Delhi
Delhi,11/17/2019,73.89,Delhi
Delhi,11/18/2019,74.05,Delhi
Delhi,11/19/2019,74.2,Delhi
Delhi,11/22/2019,74.35,Delhi
Delhi,11/23/2019,74.44,Delhi
Delhi,11/24/2019,74.54,Delhi
Delhi,11/25/2019,74.66,Delhi
Delhi,11/26/2019,74.76,Delhi
Delhi,11/29/2019,74.81,Delhi
Delhi,11/30/2019,74.863,Delhi
Delhi,12/1/2019,74.99,Delhi
Delhi,12/7/2019,74.9,Delhi
Delhi,12/8/2019,74.99,Delhi
Delhi,12/9/2019,75.04,Delhi
Delhi,12/10/2019,75.04,Delhi
Delhi,12/12/2019,74.99,Delhi
Delhi,12/13/2019,74.93,Delhi
Delhi,12/14/2019,74.88,Delhi
Delhi,12/15/2019,74.78,Delhi
Delhi,12/16/2019,74.73,Delhi
Delhi,12/17/2019,74.68,Delhi
Delhi,12/19/2019,74.67,Delhi
Delhi,12/26/2019,74.72,Delhi
Delhi,12/27/2019,74.78,Delhi
Delhi,12/29/2019,74.92,Delhi
Delhi,12/30/2019,75.08,Delhi
Delhi,12/31/2019,75.18,Delhi
Delhi,1/2/2020,75.31,Delhi
Delhi,1/3/2020,75.41,Delhi
Delhi,1/4/2020,75.51,Delhi
Delhi,1/5/2020,75.6,Delhi
Delhi,1/6/2020,75.75,Delhi
Delhi,1/7/2020,75.9,Delhi
Delhi,1/8/2020,75.8,Delhi
Delhi,1/9/2020,75.87,Delhi
Delhi,1/10/2020,76.02,Delhi
Delhi,1/11/2020,76.07,Delhi
Delhi,1/12/2020,75.97,Delhi
Delhi,1/13/2020,75.86,Delhi
Delhi,1/14/2020,75.76,Delhi
Delhi,1/16/2020,75.61,Delhi
Delhi,1/17/2020,75.47,Delhi
Delhi,1/18/2020,75.32,Delhi
Delhi,1/19/2020,75.15,Delhi
Delhi,1/20/2020,75.04,Delhi
Delhi,1/21/2020,74.88,Delhi
Delhi,1/22/2020,74.88,Delhi
Delhi,1/23/2020,74.7,Delhi
Delhi,1/24/2020,74.48,Delhi
Delhi,1/25/2020,74.23,Delhi
Delhi,1/26/2020,73.93,Delhi
Delhi,1/27/2020,73.77,Delhi
Delhi,1/28/2020,73.66,Delhi
Delhi,1/29/2020,73.66,Delhi
Delhi,1/30/2020,73.42,Delhi
Delhi,1/31/2020,73.33,Delhi
Delhi,2/1/2020,73.19,Delhi
Delhi,2/2/2020,73.09,Delhi
Delhi,2/3/2020,73.04,Delhi
Delhi,2/4/2020,72.99,Delhi
Delhi,2/5/2020,72.99,Delhi
Delhi,2/6/2020,72.89,Delhi
Delhi,2/7/2020,72.68,Delhi
Delhi,2/8/2020,72.45,Delhi
Delhi,2/9/2020,72.23,Delhi
Delhi,2/10/2020,72.1,Delhi
Delhi,2/11/2020,71.94,Delhi
Delhi,2/12/2020,71.94,Delhi
Delhi,2/13/2020,71.94,Delhi
Delhi,2/14/2020,71.94,Delhi
Delhi,2/15/2020,71.94,Delhi
Delhi,2/17/2020,71.94,Delhi
Delhi,2/18/2020,71.89,Delhi
Delhi,2/19/2020,71.89,Delhi
Delhi,2/20/2020,71.89,Delhi
Delhi,2/21/2020,71.89,Delhi
Delhi,2/24/2020,72.01,Delhi
Delhi,2/25/2020,72.01,Delhi
Delhi,2/26/2020,72.01,Delhi
Delhi,2/27/2020,71.96,Delhi
Delhi,2/28/2020,71.96,Delhi
Delhi,2/29/2020,71.89,Delhi
Delhi,3/1/2020,71.75,Delhi
Delhi,3/2/2020,71.53,Delhi
Delhi,3/3/2020,71.48,Delhi
Delhi,3/4/2020,71.48,Delhi
Delhi,3/5/2020,71.33,Delhi
Delhi,3/6/2020,71.18,Delhi
Delhi,3/7/2020,71.06,Delhi
Delhi,3/8/2020,70.87,Delhi
Delhi,3/9/2020,70.63,Delhi
Delhi,3/10/2020,70.33,Delhi
Delhi,3/11/2020,70.33,Delhi
Delhi,3/12/2020,70.18,Delhi
Delhi,3/13/2020,70.04,Delhi
Delhi,3/14/2020,69.91,Delhi
Delhi,3/15/2020,69.79,Delhi
Delhi,3/16/2020,69.63,Delhi
Delhi,3/17/2020,69.63,Delhi
Delhi,3/18/2020,69.63,Delhi
Delhi,3/19/2020,69.63,Delhi
Delhi,3/20/2020,69.63,Delhi
Delhi,3/21/2020,69.63,Delhi
Delhi,3/22/2020,69.63,Delhi
Delhi,3/23/2020,69.63,Delhi
Delhi,3/24/2020,69.63,Delhi
Delhi,3/25/2020,69.63,Delhi
Delhi,3/26/2020,69.63,Delhi
Delhi,3/27/2020,69.63,Delhi
Delhi,3/28/2020,69.63,Delhi
Delhi,3/29/2020,69.63,Delhi
Delhi,3/30/2020,69.63,Delhi
Delhi,3/31/2020,69.63,Delhi
Delhi,4/1/2020,69.63,Delhi
Delhi,4/2/2020,69.63,Delhi
Delhi,4/3/2020,69.63,Delhi
Delhi,4/4/2020,69.63,Delhi
Delhi,4/5/2020,69.63,Delhi
Delhi,4/6/2020,69.63,Delhi
Delhi,4/7/2020,69.63,Delhi
Delhi,4/8/2020,69.63,Delhi
Delhi,4/9/2020,69.63,Delhi
Delhi,4/10/2020,69.63,Delhi
Delhi,4/11/2020,69.63,Delhi
Delhi,4/12/2020,69.63,Delhi
Delhi,4/13/2020,69.63,Delhi
Delhi,4/14/2020,69.63,Delhi
Delhi,4/15/2020,69.63,Delhi
Delhi,4/16/2020,69.63,Delhi
Delhi,4/17/2020,69.63,Delhi
Delhi,4/18/2020,69.63,Delhi
Delhi,4/20/2020,69.63,Delhi
Delhi,4/21/2020,69.63,Delhi
Delhi,4/22/2020,69.63,Delhi
Delhi,4/23/2020,69.63,Delhi
Delhi,4/24/2020,69.63,Delhi
Delhi,4/25/2020,69.63,Delhi
Delhi,4/26/2020,69.63,Delhi
Delhi,4/27/2020,69.63,Delhi
Delhi,4/28/2020,69.63,Delhi
Delhi,4/29/2020,69.63,Delhi
Delhi,4/30/2020,69.63,Delhi
Delhi,5/1/2020,69.63,Delhi
Delhi,5/2/2020,69.63,Delhi
Delhi,5/3/2020,69.63,Delhi
Delhi,5/4/2020,69.63,Delhi
Delhi,5/5/2020,71.3,Delhi
Delhi,5/6/2020,71.3,Delhi
Delhi,5/7/2020,71.3,Delhi
Delhi,5/8/2020,71.3,Delhi
Delhi,5/9/2020,71.3,Delhi
Delhi,5/10/2020,71.3,Delhi
Delhi,5/11/2020,71.3,Delhi
Delhi,5/12/2020,71.3,Delhi
Delhi,5/13/2020,71.3,Delhi
Delhi,5/14/2020,71.3,Delhi
Delhi,5/15/2020,71.3,Delhi
Delhi,5/16/2020,71.3,Delhi
Delhi,5/17/2020,71.3,Delhi
Delhi,5/18/2020,71.3,Delhi
Delhi,5/19/2020,71.3,Delhi
Delhi,5/20/2020,71.3,Delhi
Delhi,5/21/2020,71.3,Delhi
Delhi,5/22/2020,71.3,Delhi
Delhi,5/23/2020,71.3,Delhi
Delhi,5/24/2020,71.3,Delhi
Delhi,5/25/2020,71.3,Delhi
Delhi,5/26/2020,71.3,Delhi
Delhi,5/27/2020,71.3,Delhi
Delhi,5/28/2020,71.3,Delhi
Delhi,5/29/2020,71.3,Delhi
Delhi,5/30/2020,71.3,Delhi
Delhi,5/31/2020,71.3,Delhi
Delhi,6/1/2020,71.3,Delhi
Delhi,6/2/2020,71.3,Delhi
Delhi,6/3/2020,71.3,Delhi
Delhi,6/4/2020,71.3,Delhi
Delhi,6/5/2020,71.3,Delhi
Delhi,6/6/2020,71.3,Delhi
Delhi,6/7/2020,71.9,Delhi
Delhi,6/8/2020,72.5,Delhi
Delhi,6/9/2020,73.04,Delhi
Delhi,6/10/2020,73.44,Delhi
Delhi,6/11/2020,74.04,Delhi
Delhi,6/12/2020,74.64,Delhi
Delhi,6/13/2020,75.24,Delhi
Delhi,6/14/2020,75.84,Delhi
Delhi,6/15/2020,76.3,Delhi
Delhi,6/16/2020,76.77,Delhi
Delhi,6/17/2020,77.32,Delhi
Delhi,6/18/2020,77.85,Delhi
Delhi,6/19/2020,78.41,Delhi
Delhi,6/20/2020,78.92,Delhi
Delhi,6/21/2020,79.27,Delhi
Delhi,6/22/2020,79.6,Delhi
Delhi,6/23/2020,79.8,Delhi
Delhi,6/24/2020,79.8,Delhi
Delhi,6/25/2020,79.96,Delhi
Delhi,6/26/2020,80.17,Delhi
Delhi,6/27/2020,80.42,Delhi
Delhi,6/28/2020,80.42,Delhi
Delhi,6/29/2020,80.47,Delhi
Delhi,6/30/2020,80.47,Delhi
Delhi,7/1/2020,80.47,Delhi
Delhi,7/2/2020,80.47,Delhi
Delhi,7/3/2020,80.47,Delhi
Delhi,7/4/2020,80.47,Delhi
Delhi,7/5/2020,80.47,Delhi
Delhi,7/6/2020,80.47,Delhi
Delhi,7/7/2020,80.47,Delhi
Delhi,7/8/2020,80.47,Delhi
Delhi,7/9/2020,80.47,Delhi
Delhi,7/10/2020,80.47,Delhi
Delhi,7/11/2020,80.47,Delhi
Delhi,7/12/2020,80.47,Delhi
Delhi,7/13/2020,80.47,Delhi
Delhi,7/15/2020,80.47,Delhi
Delhi,7/16/2020,80.47,Delhi
Delhi,7/17/2020,80.47,Delhi
Delhi,7/18/2020,80.47,Delhi
Delhi,7/19/2020,80.47,Delhi
Delhi,7/20/2020,80.47,Delhi
Delhi,7/21/2020,80.47,Delhi
Delhi,7/22/2020,80.47,Delhi
Delhi,7/23/2020,80.47,Delhi
Delhi,7/24/2020,80.47,Delhi
Delhi,7/25/2020,80.47,Delhi
Delhi,7/26/2020,80.47,Delhi
Delhi,7/27/2020,80.47,Delhi
Delhi,7/28/2020,80.47,Delhi
Delhi,7/29/2020,80.47,Delhi
Delhi,7/30/2020,80.47,Delhi
Delhi,7/31/2020,80.47,Delhi
Delhi,8/1/2020,80.47,Delhi
Delhi,8/2/2020,80.47,Delhi
Delhi,8/3/2020,80.47,Delhi
Delhi,8/4/2020,80.47,Delhi
Delhi,8/5/2020,80.47,Delhi
Delhi,8/6/2020,80.47,Delhi
Delhi,8/7/2020,80.47,Delhi
Delhi,8/8/2020,80.47,Delhi
Delhi,8/9/2020,80.47,Delhi
Delhi,8/10/2020,80.47,Delhi
Delhi,8/11/2020,80.47,Delhi
Delhi,8/12/2020,80.47,Delhi
Delhi,8/13/2020,80.47,Delhi
Delhi,8/14/2020,80.47,Delhi
Delhi,8/15/2020,80.47,Delhi
Delhi,8/16/2020,80.63,Delhi
Delhi,8/17/2020,80.79,Delhi
Delhi,8/18/2020,80.96,Delhi
Delhi,8/19/2020,80.96,Delhi
Delhi,8/20/2020,81.06,Delhi
Delhi,8/21/2020,81.25,Delhi
Delhi,8/22/2020,81.41,Delhi
Delhi,8/23/2020,81.55,Delhi
Delhi,8/24/2020,81.68,Delhi
Delhi,8/25/2020,81.79,Delhi
Delhi,8/26/2020,81.79,Delhi
Delhi,8/27/2020,81.89,Delhi
Delhi,8/28/2020,82,Delhi
Delhi,8/29/2020,82,Delhi
Delhi,8/30/2020,82.09,Delhi
Delhi,8/31/2020,82.09,Delhi
Delhi,9/1/2020,82.14,Delhi
Delhi,9/2/2020,82.14,Delhi
Delhi,9/3/2020,82.14,Delhi
Delhi,9/4/2020,82.14,Delhi
Delhi,9/5/2020,82.14,Delhi
Delhi,9/6/2020,82.14,Delhi
Delhi,9/7/2020,82.14,Delhi
Delhi,9/8/2020,82.14,Delhi
Delhi,9/9/2020,82.14,Delhi
Delhi,9/10/2020,82.05,Delhi
Delhi,9/11/2020,82.05,Delhi
Delhi,9/12/2020,81.92,Delhi
Delhi,9/13/2020,81.92,Delhi
Delhi,9/14/2020,81.78,Delhi
Delhi,9/15/2020,81.61,Delhi
Delhi,9/16/2020,81.61,Delhi
Delhi,9/17/2020,81.46,Delhi
Delhi,9/18/2020,81.2,Delhi
Delhi,9/19/2020,81.2,Delhi
Delhi,9/20/2020,81.2,Delhi
Delhi,9/21/2020,81.2,Delhi
Delhi,9/22/2020,81.12,Delhi
Delhi,9/23/2020,81.12,Delhi
Delhi,9/24/2020,81.12,Delhi
Delhi,9/25/2020,81.12,Delhi
Delhi,9/26/2020,81.12,Delhi
Delhi,9/27/2020,81.12,Delhi
Delhi,9/28/2020,81.12,Delhi
Delhi,9/29/2020,81.12,Delhi
Delhi,9/30/2020,81.12,Delhi
Delhi,10/1/2020,81.12,Delhi
Delhi,10/2/2020,81.12,Delhi
Delhi,10/3/2020,81.12,Delhi
Delhi,10/4/2020,81.12,Delhi
Delhi,10/5/2020,81.12,Delhi
Delhi,10/6/2020,81.12,Delhi
Delhi,10/7/2020,81.12,Delhi
Delhi,10/8/2020,81.12,Delhi
Delhi,10/9/2020,81.12,Delhi
Delhi,10/10/2020,81.12,Delhi
Delhi,10/11/2020,81.12,Delhi
Delhi,10/12/2020,81.12,Delhi
Delhi,10/13/2020,81.12,Delhi
Delhi,10/14/2020,81.12,Delhi
Delhi,10/15/2020,81.12,Delhi
Delhi,10/16/2020,81.12,Delhi
Delhi,10/17/2020,81.12,Delhi
Delhi,10/18/2020,81.12,Delhi
Delhi,10/19/2020,81.12,Delhi
Delhi,10/20/2020,81.12,Delhi
Delhi,10/21/2020,81.12,Delhi
Delhi,10/22/2020,81.12,Delhi
Delhi,10/23/2020,81.12,Delhi
Delhi,10/24/2020,81.12,Delhi
Delhi,10/25/2020,81.12,Delhi
Delhi,10/26/2020,81.12,Delhi
Delhi,10/27/2020,81.12,Delhi
Delhi,10/28/2020,81.12,Delhi
Delhi,10/29/2020,81.12,Delhi
Delhi,10/30/2020,81.12,Delhi
Delhi,10/31/2020,81.12,Delhi
Delhi,11/1/2020,81.12,Delhi
Delhi,11/2/2020,81.12,Delhi
Delhi,11/3/2020,81.12,Delhi
Delhi,11/4/2020,81.12,Delhi
Delhi,11/5/2020,81.12,Delhi
Delhi,11/6/2020,81.12,Delhi
Delhi,11/7/2020,81.12,Delhi
Delhi,11/8/2020,81.12,Delhi
Delhi,11/9/2020,81.12,Delhi
Delhi,11/10/2020,81.12,Delhi
Delhi,11/11/2020,81.12,Delhi
Delhi,11/12/2020,81.12,Delhi
Delhi,11/13/2020,81.12,Delhi
Delhi,11/14/2020,81.12,Delhi
Delhi,11/15/2020,81.12,Delhi
Delhi,11/16/2020,81.12,Delhi
Delhi,11/17/2020,81.12,Delhi
Delhi,11/18/2020,81.12,Delhi
Delhi,11/19/2020,81.12,Delhi
Delhi,11/20/2020,81.28,Delhi
Delhi,11/21/2020,81.41,Delhi
Delhi,11/22/2020,81.46,Delhi
Delhi,11/23/2020,81.53,Delhi
Delhi,11/24/2020,81.59,Delhi
Delhi,11/25/2020,81.59,Delhi
Delhi,11/26/2020,81.7,Delhi
Delhi,11/27/2020,81.89,Delhi
Delhi,11/28/2020,82.13,Delhi
Delhi,11/29/2020,82.34,Delhi
Delhi,11/30/2020,82.34,Delhi
Delhi,12/1/2020,82.34,Delhi
Delhi,12/2/2020,82.49,Delhi
Delhi,12/3/2020,82.66,Delhi
Delhi,12/4/2020,82.86,Delhi
Delhi,12/5/2020,83.13,Delhi
Delhi,12/6/2020,83.41,Delhi
Delhi,12/7/2020,83.71,Delhi
Delhi,12/8/2020,83.71,Delhi
Delhi,12/9/2020,83.71,Delhi
Delhi,12/10/2020,83.71,Delhi
Delhi,12/11/2020,83.71,Delhi
Delhi,12/12/2020,83.71,Delhi
Delhi,12/13/2020,83.71,Delhi
Delhi,12/14/2020,83.71,Delhi
Delhi,12/15/2020,83.71,Delhi
Delhi,12/16/2020,83.71,Delhi
Delhi,12/17/2020,83.71,Delhi
Delhi,12/18/2020,83.71,Delhi
Delhi,12/19/2020,83.71,Delhi
Delhi,12/20/2020,83.71,Delhi
Delhi,12/21/2020,83.71,Delhi
Delhi,12/22/2020,83.71,Delhi
Delhi,12/23/2020,83.71,Delhi
Delhi,12/24/2020,83.71,Delhi
Delhi,12/25/2020,83.71,Delhi
Delhi,12/26/2020,83.71,Delhi
Delhi,12/27/2020,83.71,Delhi
Delhi,12/28/2020,83.71,Delhi
Delhi,12/29/2020,83.71,Delhi
Delhi,12/30/2020,83.71,Delhi
Delhi,12/31/2020,83.71,Delhi
Chennai,11/1/2002,32.8,Tamil Nadu
Chennai,11/16/2002,32.05,Tamil Nadu
Chennai,12/1/2002,31.45,Tamil Nadu
Chennai,1/3/2003,32.55,Tamil Nadu
Chennai,1/16/2003,32.99,Tamil Nadu
Chennai,2/1/2003,33.99,Tamil Nadu
Chennai,3/1/2003,34.89,Tamil Nadu
Chennai,3/16/2003,36.39,Tamil Nadu
Chennai,4/16/2003,35.48,Tamil Nadu
Chennai,4/26/2003,34.4,Tamil Nadu
Chennai,5/16/2003,33.22,Tamil Nadu
Chennai,6/1/2003,33.11,Tamil Nadu
Chennai,8/31/2003,35.39,Tamil Nadu
Chennai,10/16/2003,34.36,Tamil Nadu
Chennai,12/12/2003,35.71,Tamil Nadu
Chennai,12/31/2003,36.79,Tamil Nadu
Chennai,6/15/2004,38.96,Tamil Nadu
Chennai,7/31/2004,40.15,Tamil Nadu
Chennai,11/4/2004,42.51,Tamil Nadu
Chennai,11/15/2004,41.25,Tamil Nadu
Chennai,6/20/2005,44.26,Tamil Nadu
Chennai,9/6/2005,47.49,Tamil Nadu
Chennai,6/5/2006,51.83,Tamil Nadu
Chennai,11/30/2006,49.67,Tamil Nadu
Chennai,2/16/2007,47.51,Tamil Nadu
Chennai,3/1/2007,47.48,Tamil Nadu
Chennai,5/16/2007,47.44,Tamil Nadu
Chennai,2/15/2008,49.61,Tamil Nadu
Chennai,5/24/2008,49.64,Tamil Nadu
Chennai,6/6/2008,55.07,Tamil Nadu
Chennai,12/6/2008,49.66,Tamil Nadu
Chennai,1/29/2009,44.24,Tamil Nadu
Chennai,7/2/2009,48.58,Tamil Nadu
Chennai,2/27/2010,51.59,Tamil Nadu
Chennai,4/1/2010,52.13,Tamil Nadu
Chennai,6/26/2010,55.92,Tamil Nadu
Chennai,9/8/2010,56.02,Tamil Nadu
Chennai,9/21/2010,56.31,Tamil Nadu
Chennai,10/17/2010,57.09,Tamil Nadu
Chennai,11/9/2010,57.44,Tamil Nadu
Chennai,12/16/2010,60.65,Tamil Nadu
Chennai,3/2/2011,61.93,Tamil Nadu
Chennai,5/15/2011,67.22,Tamil Nadu
Chennai,7/1/2011,67.5,Tamil Nadu
Chennai,9/16/2011,70.82,Tamil Nadu
Chennai,11/4/2011,72.73,Tamil Nadu
Chennai,11/16/2011,70.38,Tamil Nadu
Chennai,12/1/2011,69.55,Tamil Nadu
Chennai,5/24/2012,77.53,Tamil Nadu
Chennai,6/3/2012,75.4,Tamil Nadu
Chennai,6/3/2012,75.4,Tamil Nadu
Chennai,6/29/2012,72.27,Tamil Nadu
Chennai,7/24/2012,73.16,Tamil Nadu
Chennai,7/25/2012,72.19,Tamil Nadu
Chennai,10/9/2012,71.48,Tamil Nadu
Chennai,10/27/2012,71.77,Tamil Nadu
Chennai,11/16/2012,70.57,Tamil Nadu
Chennai,1/1/2013,70.58,Tamil Nadu
Chennai,1/18/2013,70.26,Tamil Nadu
Chennai,2/16/2013,72.17,Tamil Nadu
Chennai,3/2/2013,73.95,Tamil Nadu
Chennai,3/16/2013,71.41,Tamil Nadu
Chennai,4/2/2013,70.34,Tamil Nadu
Chennai,4/16/2013,69.08,Tamil Nadu
Chennai,5/1/2013,65.9,Tamil Nadu
Chennai,6/1/2013,66.85,Tamil Nadu
Chennai,6/16/2013,69.39,Tamil Nadu
Chennai,6/29/2013,71.71,Tamil Nadu
Chennai,7/15/2013,73.6,Tamil Nadu
Chennai,8/1/2013,74.49,Tamil Nadu
Chennai,9/1/2013,77.48,Tamil Nadu
Chennai,9/14/2013,79.55,Tamil Nadu
Chennai,10/1/2013,75.68,Tamil Nadu
Chennai,11/1/2013,74.22,Tamil Nadu
Chennai,12/21/2013,74.71,Tamil Nadu
Chennai,1/4/2014,75.71,Tamil Nadu
Chennai,3/1/2014,76.48,Tamil Nadu
Chennai,4/1/2014,75.49,Tamil Nadu
Chennai,4/16/2014,74.6,Tamil Nadu
Chennai,6/7/2014,74.71,Tamil Nadu
Chennai,6/25/2014,74.76,Tamil Nadu
Chennai,7/1/2014,76.93,Tamil Nadu
Chennai,8/1/2014,75.78,Tamil Nadu
Chennai,8/15/2014,73.47,Tamil Nadu
Chennai,8/31/2014,71.55,Tamil Nadu
Chennai,10/1/2014,70.87,Tamil Nadu
Chennai,10/15/2014,69.59,Tamil Nadu
Chennai,11/1/2014,67.01,Tamil Nadu
Chennai,12/1/2014,66.05,Tamil Nadu
Chennai,12/16/2014,63.94,Tamil Nadu
Chennai,1/17/2015,61.38,Tamil Nadu
Chennai,2/4/2015,58.88,Tamil Nadu
Chennai,2/16/2015,59.85,Tamil Nadu
Chennai,3/1/2015,63.31,Tamil Nadu
Chennai,4/2/2015,62.75,Tamil Nadu
Chennai,4/15/2015,61.9,Tamil Nadu
Chennai,5/1/2015,68.08,Tamil Nadu
